"Date","Category","Usage","ResCount","SubCount"
"2022-01-23T07:00:01Z","CrashDumps","0.42","290","41"
"2022-01-23T07:00:01Z","DockerSources","0","0","0"
"2022-01-23T07:00:01Z","WindowsEventLogs","96.15","25280","3633"
"2022-01-23T07:00:01Z","Metrics","86.07","23013","3462"
"2022-01-23T07:00:01Z","TableStorage","99.91","26106","3696"
"2022-01-23T07:00:01Z","DiagnosticInfrastructureLogs","98.35","25682","3575"
"2022-01-23T07:00:01Z","Performance","87.47","23570","3555"
"2022-01-23T07:00:01Z","Directories","49.52","8014","745"
"2022-01-23T07:00:01Z","EventHub","43.24","5038","223"
"2022-01-16T07:00:01Z","EventHub","53.39","6430","226"
"2022-01-16T07:00:01Z","Directories","54.8","7435","741"
"2022-01-16T07:00:01Z","Metrics","90.22","19058","3450"
"2022-01-16T07:00:01Z","Performance","91.43","19558","3513"
"2022-01-16T07:00:01Z","WindowsEventLogs","96.09","20305","3605"
"2022-01-16T07:00:01Z","DiagnosticInfrastructureLogs","98.1","20670","3553"
"2022-01-16T07:00:01Z","BlobStorage","2.61","1765","54"
"2022-01-16T07:00:01Z","DockerSources","0","0","0"
"2022-01-16T07:00:01Z","CrashDumps","0.36","229","44"
"2022-01-16T07:00:01Z","EtwProviders","0.49","195","37"
"2022-01-16T07:00:01Z","Logs","19.03","973","205"
"2022-01-16T07:00:01Z","TableStorage","99.89","21155","3671"
"2022-01-16T07:00:01Z","AppInsights","24.31","2898","93"
"2022-01-09T07:00:01Z","AppInsights","14.76","2467","78"
"2022-01-09T07:00:01Z","DockerSources","0","0","0"
"2022-01-09T07:00:01Z","CrashDumps","0.24","152","38"
"2022-01-09T07:00:01Z","EtwProviders","0.52","187","38"
"2022-01-09T07:00:01Z","BlobStorage","1.83","1501","54"
"2022-01-09T07:00:01Z","Logs","19.05","893","193"
"2022-01-09T07:00:01Z","EventHub","41.09","5079","216"
"2022-01-09T07:00:01Z","Directories","45.12","7206","740"
"2022-01-09T07:00:01Z","Metrics","90.92","31890","3251"
"2022-01-09T07:00:01Z","Performance","91.9","32270","3323"
"2022-01-09T07:00:01Z","WindowsEventLogs","96.91","33898","3425"
"2022-01-09T07:00:01Z","TableStorage","99.9","34447","3486"
"2022-01-09T07:00:01Z","DiagnosticInfrastructureLogs","98.45","33912","3358"
"2022-01-02T07:00:01Z","BlobStorage","1.96","1372","46"
"2022-01-02T07:00:01Z","TableStorage","99.87","18867","2881"
"2022-01-02T07:00:01Z","DiagnosticInfrastructureLogs","98.36","18478","2786"
"2022-01-02T07:00:01Z","WindowsEventLogs","96.45","18305","2833"
"2022-01-02T07:00:01Z","Performance","92.66","17593","2758"
"2022-01-02T07:00:01Z","Metrics","91.9","17335","2697"
"2022-01-02T07:00:01Z","Directories","57.65","6218","588"
"2022-01-02T07:00:01Z","EventHub","47.04","4220","196"
"2022-01-02T07:00:01Z","Logs","22.86","678","152"
"2022-01-02T07:00:01Z","AppInsights","16.66","2075","82"
"2022-01-02T07:00:01Z","EtwProviders","0.31","116","24"
"2022-01-02T07:00:01Z","CrashDumps","0.21","129","37"
"2022-01-02T07:00:01Z","DockerSources","0","0","0"
"2021-12-26T07:00:01Z","Directories","62.75","3585","444"
"2021-12-26T07:00:01Z","EventHub","51.04","2232","157"
"2021-12-26T07:00:01Z","DockerSources","0","0","0"
"2021-12-26T07:00:01Z","CrashDumps","0.23","146","32"
"2021-12-26T07:00:01Z","EtwProviders","0.27","123","21"
"2021-12-26T07:00:01Z","BlobStorage","0.96","585","28"
"2021-12-26T07:00:01Z","AppInsights","14.87","984","74"
"2021-12-26T07:00:01Z","Logs","28.47","606","107"
"2021-12-26T07:00:01Z","Metrics","91.33","9649","1773"
"2021-12-26T07:00:01Z","Performance","91.99","9943","1820"
"2021-12-26T07:00:01Z","WindowsEventLogs","96.2","10456","1871"
"2021-12-26T07:00:01Z","DiagnosticInfrastructureLogs","98.56","10665","1823"
"2021-12-26T07:00:01Z","TableStorage","99.86","10899","1902"
"2021-12-19T07:00:01Z","Directories","60.87","6592","603"
"2021-12-19T07:00:01Z","DockerSources","0","0","0"
"2021-12-19T07:00:01Z","TableStorage","99.87","16606","2811"
"2021-12-19T07:00:01Z","DiagnosticInfrastructureLogs","98.38","16256","2713"
"2021-12-19T07:00:01Z","WindowsEventLogs","96.06","15952","2765"
"2021-12-19T07:00:01Z","Performance","90.3","14222","2657"
"2021-12-19T07:00:01Z","Metrics","89.66","13960","2624"
"2021-12-19T07:00:01Z","EventHub","46.75","3798","194"
"2021-12-19T07:00:01Z","Logs","31.06","1189","144"
"2021-12-19T07:00:01Z","AppInsights","8.6","1717","81"
"2021-12-19T07:00:01Z","BlobStorage","1.33","939","38"
"2021-12-19T07:00:01Z","CrashDumps","0.76","335","34"
"2021-12-19T07:00:01Z","EtwProviders","0.29","109","25"
"2021-12-12T07:00:01Z","EtwProviders","0.33","131","26"
"2021-12-12T07:00:01Z","CrashDumps","0.36","234","43"
"2021-12-12T07:00:01Z","BlobStorage","1.68","1239","58"
"2021-12-12T07:00:01Z","Logs","8.79","2288","214"
"2021-12-12T07:00:01Z","AppInsights","17.96","1435","97"
"2021-12-12T07:00:01Z","EventHub","32.8","5144","228"
"2021-12-12T07:00:01Z","Directories","52.31","9545","798"
"2021-12-12T07:00:01Z","Metrics","83.7","19189","3445"
"2021-12-12T07:00:01Z","Performance","84.42","19546","3497"
"2021-12-12T07:00:01Z","WindowsEventLogs","96.17","23274","3591"
"2021-12-12T07:00:01Z","DiagnosticInfrastructureLogs","98.41","23616","3543"
"2021-12-12T07:00:01Z","TableStorage","99.86","24031","3650"
"2021-12-12T07:00:01Z","DockerSources","0.07","7","1"
"2021-12-05T07:00:01Z","EtwProviders","0.26","171","37"
"2021-12-05T07:00:01Z","DockerSources","0","0","0"
"2021-12-05T07:00:01Z","TableStorage","99.89","47738","3705"
"2021-12-05T07:00:01Z","DiagnosticInfrastructureLogs","98.71","47327","3583"
"2021-12-05T07:00:01Z","WindowsEventLogs","96.73","46890","3635"
"2021-12-05T07:00:01Z","Performance","77.25","36512","3524"
"2021-12-05T07:00:01Z","Directories","41.61","14738","799"
"2021-12-05T07:00:01Z","EventHub","16.89","4861","230"
"2021-12-05T07:00:01Z","AppInsights","8.3","1688","98"
"2021-12-05T07:00:01Z","Logs","2.52","1033","184"
"2021-12-05T07:00:01Z","Metrics","76.96","36768","3470"
"2021-12-05T07:00:01Z","BlobStorage","1.62","1260","54"
"2021-12-05T07:00:01Z","CrashDumps","0.51","452","41"
"2021-11-28T07:00:01Z","EventHub","24.45","4364","411"
"2021-11-28T07:00:01Z","Logs","2.89","927","231"
"2021-11-28T07:00:01Z","EtwProviders","2.49","409","210"
"2021-11-28T07:00:01Z","BlobStorage","1.67","1302","51"
"2021-11-28T07:00:01Z","CrashDumps","0.29","186","45"
"2021-11-28T07:00:01Z","DockerSources","0","0","0"
"2021-11-28T07:00:01Z","AppInsights","13.9","1945","99"
"2021-11-28T07:00:01Z","TableStorage","99.83","34082","3833"
"2021-11-28T07:00:01Z","DiagnosticInfrastructureLogs","98.29","33493","3724"
"2021-11-28T07:00:01Z","WindowsEventLogs","95.58","32995","3783"
"2021-11-28T07:00:01Z","Performance","91.21","32309","3672"
"2021-11-28T07:00:01Z","Metrics","90.25","31949","3608"
"2021-11-28T07:00:01Z","Directories","37.42","6243","935"
"2021-11-21T07:00:01Z","TableStorage","99.76","23220","3912"
"2021-11-21T07:00:01Z","DockerSources","0","0","0"
"2021-11-21T07:00:01Z","CrashDumps","0.25","137","41"
"2021-11-21T07:00:01Z","BlobStorage","2.58","1522","50"
"2021-11-21T07:00:01Z","Logs","3.63","1153","269"
"2021-11-21T07:00:01Z","EtwProviders","5.44","1108","406"
"2021-11-21T07:00:01Z","AppInsights","12.84","2167","91"
"2021-11-21T07:00:01Z","EventHub","28.23","5146","646"
"2021-11-21T07:00:01Z","Directories","41.66","7255","1174"
"2021-11-21T07:00:01Z","Metrics","90.69","21191","3635"
"2021-11-21T07:00:01Z","Performance","91.61","21581","3708"
"2021-11-21T07:00:01Z","WindowsEventLogs","94.52","22387","3837"
"2021-11-21T07:00:01Z","DiagnosticInfrastructureLogs","97.75","22733","3783"
"2021-11-14T07:00:01Z","EventHub","23.82","4084","236"
"2021-11-14T07:00:01Z","DockerSources","0","0","0"
"2021-11-14T07:00:01Z","CrashDumps","0.31","176","45"
"2021-11-14T07:00:01Z","EtwProviders","0.34","153","34"
"2021-11-14T07:00:01Z","BlobStorage","2.26","1585","32"
"2021-11-14T07:00:01Z","TableStorage","99.77","28003","3806"
"2021-11-14T07:00:01Z","Logs","3.05","1029","274"
"2021-11-14T07:00:01Z","AppInsights","14.99","2067","110"
"2021-11-14T07:00:01Z","Directories","39.87","8531","863"
"2021-11-14T07:00:01Z","Metrics","87.14","23330","3512"
"2021-11-14T07:00:01Z","Performance","88.37","23823","3606"
"2021-11-14T07:00:01Z","WindowsEventLogs","95.39","27230","3734"
"2021-11-14T07:00:01Z","DiagnosticInfrastructureLogs","98.05","27560","3667"
"2021-11-07T07:00:01Z","BlobStorage","1.91","1374","39"
"2021-11-07T07:00:01Z","CrashDumps","0.5","369","39"
"2021-11-07T07:00:01Z","AppInsights","15.19","2286","103"
"2021-11-07T07:00:01Z","DockerSources","0","0","0"
"2021-11-07T07:00:01Z","Logs","3.22","1543","265"
"2021-11-07T07:00:01Z","EtwProviders","5.5","800","487"
"2021-11-07T07:00:01Z","EventHub","28.62","5228","733"
"2021-11-07T07:00:01Z","Directories","41.36","8303","1326"
"2021-11-07T07:00:01Z","Metrics","90.52","26453","3979"
"2021-11-07T07:00:01Z","Performance","91.52","26852","4042"
"2021-11-07T07:00:01Z","WindowsEventLogs","95.78","28559","4168"
"2021-11-07T07:00:01Z","DiagnosticInfrastructureLogs","97.98","28510","4133"
"2021-11-07T07:00:01Z","TableStorage","99.82","29225","4249"
"2021-10-31T07:00:01Z","AppInsights","16.65","2384","104"
"2021-10-31T07:00:01Z","CrashDumps","0.46","326","37"
"2021-10-31T07:00:01Z","EtwProviders","1.42","703","143"
"2021-10-31T07:00:01Z","BlobStorage","2.29","1483","45"
"2021-10-31T07:00:01Z","Logs","3.98","1104","187"
"2021-10-31T07:00:01Z","DiagnosticInfrastructureLogs","96.98","27866","3349"
"2021-10-31T07:00:01Z","EventHub","34.63","7308","296"
"2021-10-31T07:00:01Z","Directories","37.04","7902","828"
"2021-10-31T07:00:01Z","Metrics","92.42","27498","3270"
"2021-10-31T07:00:01Z","Performance","93.76","27972","3355"
"2021-10-31T07:00:01Z","WindowsEventLogs","95.77","28556","3404"
"2021-10-31T07:00:01Z","TableStorage","99.86","29287","3456"
"2021-10-31T07:00:01Z","DockerSources","0","0","0"
"2021-10-24T07:00:01Z","TableStorage","99.91","42004","3704"
"2021-10-24T07:00:01Z","DiagnosticInfrastructureLogs","98.27","41559","3596"
"2021-10-24T07:00:01Z","Performance","93.91","40346","3595"
"2021-10-24T07:00:01Z","Metrics","92.95","39920","3499"
"2021-10-24T07:00:01Z","Directories","30.99","6953","749"
"2021-10-24T07:00:01Z","EventHub","21.78","4308","202"
"2021-10-24T07:00:01Z","AppInsights","13.91","2309","92"
"2021-10-24T07:00:01Z","Logs","4.59","1294","203"
"2021-10-24T07:00:01Z","BlobStorage","1.85","1359","42"
"2021-10-24T07:00:01Z","EtwProviders","0.27","136","29"
"2021-10-24T07:00:01Z","CrashDumps","0.17","145","34"
"2021-10-24T07:00:01Z","DockerSources","0","0","0"
"2021-10-24T07:00:01Z","WindowsEventLogs","95.75","41359","3641"
"2021-10-17T07:00:01Z","DockerSources","0.03","7","1"
"2021-10-17T07:00:01Z","Logs","1.54","833","206"
"2021-10-17T07:00:01Z","BlobStorage","2.06","1580","40"
"2021-10-17T07:00:01Z","AppInsights","19.04","1951","106"
"2021-10-17T07:00:01Z","Directories","35.03","6363","787"
"2021-10-17T07:00:01Z","EventHub","38.33","5402","199"
"2021-10-17T07:00:01Z","CrashDumps","0.14","105","34"
"2021-10-17T07:00:01Z","Performance","94.57","32778","3603"
"2021-10-17T07:00:01Z","WindowsEventLogs","96.11","33626","3671"
"2021-10-17T07:00:01Z","DiagnosticInfrastructureLogs","98.59","34042","3608"
"2021-10-17T07:00:01Z","TableStorage","99.92","34398","3715"
"2021-10-17T07:00:01Z","EtwProviders","0.37","146","43"
"2021-10-17T07:00:01Z","Metrics","93.64","32405","3523"
"2021-10-10T07:00:01Z","AppInsights","16.91","1776","86"
"2021-10-10T07:00:01Z","TableStorage","99.92","32671","3613"
"2021-10-10T07:00:01Z","DockerSources","0.03","7","1"
"2021-10-10T07:00:01Z","DiagnosticInfrastructureLogs","98.36","32245","3508"
"2021-10-10T07:00:01Z","CrashDumps","0.21","159","32"
"2021-10-10T07:00:01Z","EtwProviders","0.31","117","29"
"2021-10-10T07:00:01Z","BlobStorage","1.93","1371","43"
"2021-10-10T07:00:01Z","Logs","2.04","913","203"
"2021-10-10T07:00:01Z","EventHub","23.72","3429","204"
"2021-10-10T07:00:01Z","Directories","42.3","8772","740"
"2021-10-10T07:00:01Z","Metrics","85.4","30107","3425"
"2021-10-10T07:00:01Z","WindowsEventLogs","96.11","32057","3564"
"2021-10-10T07:00:01Z","Performance","86.21","30282","3488"
"2021-10-03T07:00:01Z","WindowsEventLogs","96.45","25197","3669"
"2021-10-03T07:00:01Z","CrashDumps","0.22","180","34"
"2021-10-03T07:00:01Z","TableStorage","99.95","25847","3718"
"2021-10-03T07:00:01Z","DockerSources","0","0","0"
"2021-10-03T07:00:01Z","BlobStorage","1.77","1222","49"
"2021-10-03T07:00:01Z","EtwProviders","0.33","145","23"
"2021-10-03T07:00:01Z","Logs","1.83","937","201"
"2021-10-03T07:00:01Z","AppInsights","20","2088","100"
"2021-10-03T07:00:01Z","EventHub","26.64","3565","207"
"2021-10-03T07:00:01Z","Directories","50.16","6492","744"
"2021-10-03T07:00:01Z","Metrics","78.19","23414","3513"
"2021-10-03T07:00:01Z","DiagnosticInfrastructureLogs","98.48","25442","3609"
"2021-10-03T07:00:01Z","Performance","78.98","23793","3598"
"2021-09-26T07:00:01Z","TableStorage","99.92","25814","3669"
"2021-09-26T07:00:01Z","DiagnosticInfrastructureLogs","98.29","25405","3557"
"2021-09-26T07:00:01Z","WindowsEventLogs","95.34","25016","3624"
"2021-09-26T07:00:01Z","Performance","76.78","23313","3552"
"2021-09-26T07:00:01Z","Metrics","75.85","22918","3471"
"2021-09-26T07:00:01Z","Directories","48.78","6815","798"
"2021-09-26T07:00:01Z","EventHub","22.71","3365","187"
"2021-09-26T07:00:01Z","AppInsights","16.69","2329","100"
"2021-09-26T07:00:01Z","Logs","2.08","860","225"
"2021-09-26T07:00:01Z","BlobStorage","1.44","989","33"
"2021-09-26T07:00:01Z","EtwProviders","0.44","174","35"
"2021-09-26T07:00:01Z","CrashDumps","0.2","163","35"
"2021-09-26T07:00:01Z","DockerSources","0","0","0"
"2021-09-19T07:00:01Z","DiagnosticInfrastructureLogs","98.51","39545","3659"
"2021-09-19T07:00:01Z","DockerSources","0","0","0"
"2021-09-19T07:00:01Z","CrashDumps","0.14","136","34"
"2021-09-19T07:00:01Z","EtwProviders","0.36","147","48"
"2021-09-19T07:00:01Z","Logs","2.47","879","224"
"2021-09-19T07:00:01Z","AppInsights","15.19","2601","106"
"2021-09-19T07:00:01Z","EventHub","21.59","4201","214"
"2021-09-19T07:00:01Z","Directories","47.15","8355","811"
"2021-09-19T07:00:01Z","Metrics","76.32","36524","3578"
"2021-09-19T07:00:01Z","Performance","77.12","36966","3657"
"2021-09-19T07:00:01Z","WindowsEventLogs","96.34","39427","3731"
"2021-09-19T07:00:01Z","TableStorage","99.92","40057","3775"
"2021-09-19T07:00:01Z","BlobStorage","1.81","1599","35"
"2021-09-12T07:00:01Z","DockerSources","0","0","0"
"2021-09-12T07:00:01Z","TableStorage","99.9","29492","3655"
"2021-09-12T07:00:01Z","DiagnosticInfrastructureLogs","98.32","29023","3550"
"2021-09-12T07:00:01Z","WindowsEventLogs","95.55","28812","3601"
"2021-09-12T07:00:01Z","Performance","78.32","26285","3542"
"2021-09-12T07:00:01Z","Metrics","77.74","25833","3460"
"2021-09-12T07:00:01Z","Logs","4.81","826","212"
"2021-09-12T07:00:01Z","BlobStorage","1.6","1241","51"
"2021-09-12T07:00:01Z","EtwProviders","0.39","112","25"
"2021-09-12T07:00:01Z","CrashDumps","0.16","134","36"
"2021-09-12T07:00:01Z","EventHub","25.66","3797","194"
"2021-09-12T07:00:01Z","AppInsights","17.24","2747","85"
"2021-09-12T07:00:01Z","Directories","51.62","8578","794"
"2021-09-05T07:00:01Z","Performance","80.36","37118","3272"
"2021-09-05T07:00:01Z","Metrics","77.29","36749","3186"
"2021-09-05T07:00:01Z","Directories","46.51","7907","776"
"2021-09-05T07:00:01Z","EventHub","21.89","4389","179"
"2021-09-05T07:00:01Z","AppInsights","15.67","2293","91"
"2021-09-05T07:00:01Z","Logs","2.83","1320","195"
"2021-09-05T07:00:01Z","BlobStorage","1.36","1156","33"
"2021-09-05T07:00:01Z","EtwProviders","0.28","126","22"
"2021-09-05T07:00:01Z","CrashDumps","0.19","164","31"
"2021-09-05T07:00:01Z","DockerSources","0","0","0"
"2021-09-05T07:00:01Z","WindowsEventLogs","96.06","39632","3334"
"2021-09-05T07:00:01Z","DiagnosticInfrastructureLogs","95.76","39850","3289"
"2021-09-05T07:00:01Z","TableStorage","99.81","40241","3382"
"2021-09-01T07:00:01Z","Directories","55.47","1947","154"
"2021-09-01T07:00:01Z","DiagnosticInfrastructureLogs","97.17","4476","452"
"2021-09-01T07:00:01Z","BlobStorage","0.6","60","6"
"2021-09-01T07:00:01Z","Logs","1.29","75","35"
"2021-09-01T07:00:01Z","AppInsights","10.02","338","38"
"2021-09-01T07:00:01Z","EventHub","19.84","897","89"
"2021-09-01T07:00:01Z","Metrics","61","3125","422"
"2021-09-01T07:00:01Z","Performance","61.8","3182","446"
"2021-09-01T07:00:01Z","WindowsEventLogs","95.09","4199","491"
"2021-09-01T07:00:01Z","DockerSources","0","0","0"
"2021-09-01T07:00:01Z","TableStorage","99.79","4630","496"
"2021-09-01T07:00:01Z","EtwProviders","0.16","12","8"
"2021-09-01T07:00:01Z","CrashDumps","0.27","29","17"
